,mean,std
13051,0.0,0.0
13052,0.0,0.0
13053,0.0004848964454140514,0.003632207866758108
13054,0.0,0.0
13055,0.0,0.0
13056,0.0004848964454140514,0.003632207866758108
13057,0.0,0.0
13058,0.0,0.0
13059,0.0004848964454140514,0.003632207866758108
13060,0.0,0.0
13061,0.0,0.0
13062,0.0004848964454140514,0.003632207866758108
13063,0.0,0.0
13064,0.0,0.0
13065,0.0004848964454140514,0.003632207866758108
13066,0.0,0.0
13067,0.0,0.0
13068,0.0004848964454140514,0.003632207866758108
13069,0.0,0.0
13070,0.0,0.0
13071,0.0004848964454140514,0.003632207866758108
13072,0.0,0.0
13073,0.0,0.0
13074,0.0004848964454140514,0.003632207866758108
13075,0.0,0.0
13076,0.0,0.0
13077,0.0004848964454140514,0.003632207866758108
13078,0.0,0.0
13079,0.0,0.0
13080,0.0004848964454140514,0.003632207866758108
13081,0.0,0.0
13082,0.0,0.0
13083,0.0004848964454140514,0.003632207866758108
13084,0.0,0.0
13085,0.0,0.0
13086,0.0004848964454140514,0.003632207866758108
13087,0.0,0.0
13088,0.0,0.0
13089,0.0004848964454140514,0.003632207866758108
13090,0.0,0.0
13091,0.0,0.0
13092,0.0004848964454140514,0.003632207866758108
13093,0.0,0.0
13094,0.0,0.0
13095,0.0004848964454140514,0.003632207866758108
13096,0.0,0.0
13097,0.0,0.0
13098,0.0004848964454140514,0.003632207866758108
13099,0.0,0.0
13100,0.0,0.0
13101,0.0004848964454140514,0.003632207866758108
13102,0.0,0.0
13103,0.0,0.0
13104,0.0004848964454140514,0.003632207866758108
13105,0.0,0.0
13106,0.0,0.0
13107,0.0004848964454140514,0.003632207866758108
13108,0.0,0.0
13109,0.0,0.0
13110,0.0004848964454140514,0.003632207866758108
13111,0.0,0.0
13112,0.0,0.0
13113,0.0004848964454140514,0.003632207866758108
13114,0.0,0.0
13115,0.0,0.0
13116,0.0004848964454140514,0.003632207866758108
13117,0.0,0.0
13118,0.0,0.0
13119,0.0004848964454140514,0.003632207866758108
13120,0.0,0.0
13121,0.0,0.0
13122,0.0004848964454140514,0.003632207866758108
13123,0.0,0.0
13124,0.0,0.0
13125,0.0004848964454140514,0.003632207866758108
13126,0.0,0.0
13127,0.0,0.0
13128,0.0004848964454140514,0.003632207866758108
13129,0.0,0.0
13130,0.0,0.0
13131,0.0004848964454140514,0.003632207866758108
13132,0.0,0.0
13133,0.0,0.0
13134,0.0004848964454140514,0.003632207866758108
13135,0.0,0.0
13136,0.0,0.0
13137,0.0004848964454140514,0.003632207866758108
13138,0.0,0.0
13139,0.0,0.0
13140,0.0004848964454140514,0.003632207866758108
13141,0.0,0.0
13142,0.0,0.0
13143,0.0004848964454140514,0.003632207866758108
13144,0.0,0.0
13145,0.0,0.0
13146,0.0004848964454140514,0.003632207866758108
13147,0.0,0.0
13148,0.0,0.0
13149,0.0004848964454140514,0.003632207866758108
13150,0.0,0.0
13151,0.0,0.0
13152,0.0004848964454140514,0.003632207866758108
13153,0.0,0.0
13154,0.0,0.0
13155,0.0,0.0
13156,0.0,0.0
13157,0.0,0.0
13158,0.0,0.0
13159,0.0,0.0
13160,0.0,0.0
13161,0.0,0.0
13162,0.0,0.0
13163,0.0,0.0
13164,0.00015808672469574958,0.004863726440817118
13165,0.0,0.0
13166,0.0,0.0
13167,0.00015808672469574958,0.004863726440817118
13168,0.0,0.0
13169,0.0,0.0
13170,0.00015808672469574958,0.004863726440817118
13171,0.0,0.0
13172,0.0,0.0
13173,0.00015808672469574958,0.004863726440817118
13174,0.0,0.0
13175,0.0,0.0
13176,0.00015808672469574958,0.004863726440817118
13177,0.0,0.0
13178,0.0,0.0
13179,0.00015808672469574958,0.004863726440817118
13180,0.0,0.0
13181,0.0,0.0
13182,0.00015808672469574958,0.004863726440817118
13183,0.0,0.0
13184,0.0,0.0
13185,0.00015808672469574958,0.004863726440817118
13186,0.0,0.0
13187,0.0,0.0
13188,7.3245356446705046e-09,8.115459309010475e-07
13189,0.0,0.0
13190,0.0,0.0
13191,7.3245356446705046e-09,8.115459309010475e-07
13192,0.0,0.0
13193,0.0,0.0
13194,7.3245356446705046e-09,8.115459309010475e-07
13195,0.0,0.0
13196,0.0,0.0
13197,7.3245356446705046e-09,8.115459309010475e-07
13198,0.0,0.0
13199,0.0,0.0
13200,7.3245356446705046e-09,8.115459309010475e-07
13201,0.0,0.0
13202,0.0,0.0
13203,7.3245356446705046e-09,8.115459309010475e-07
13204,0.0,0.0
13205,0.0,0.0
13206,7.3245356446705046e-09,8.115459309010475e-07
13207,0.0,0.0
13208,0.0,0.0
13209,7.3245356446705046e-09,8.115459309010475e-07
13210,0.0,0.0
13211,0.0,0.0
13212,7.3245356446705046e-09,8.115459309010475e-07
13213,0.0,0.0
13214,0.0,0.0
13215,0.0,0.0
13216,0.0,0.0
13217,0.0,0.0
13218,1.3942627674623509e-06,2.3017290004645474e-05
13219,0.0,0.0
13220,0.0,0.0
13221,1.3942627674623509e-06,2.3017290004645474e-05
13222,0.0,0.0
13223,0.0,0.0
13224,1.3942627674623509e-06,2.3017290004645474e-05
13225,4.227557894864731e-07,1.6637191947665997e-05
13226,0.0,0.0
13227,1.3942627674623509e-06,2.3017290004645474e-05
13228,7.936242809591931e-07,1.1298794561298564e-05
13229,0.0,0.0
13230,1.3942627674623509e-06,2.3017290004645474e-05
13231,0.0,0.0
13232,0.0,0.0
13233,1.3942627674623509e-06,2.3017290004645474e-05
13234,0.0,0.0
13235,0.0,0.0
13236,1.3942627674623509e-06,2.3017290004645474e-05
13237,0.0,0.0
13238,0.0,0.0
13239,1.3942627674623509e-06,2.3017290004645474e-05
13240,0.0,0.0
13241,0.0,0.0
13242,1.3942627674623509e-06,2.3017290004645474e-05
13243,0.0,0.0
13244,0.0,0.0
13245,0.0,0.0
13246,0.0,0.0
13247,0.0,0.0
13248,0.0,0.0
13249,0.0,0.0
13250,0.0,0.0
13251,0.0,0.0
13252,0.0,0.0
13253,0.0,0.0
13254,0.0,0.0
13255,0.0,0.0
13256,0.0,0.0
13257,0.0,0.0
13258,0.0,0.0
13259,0.0,0.0
13260,0.0,0.0
13261,0.0,0.0
13262,0.0,0.0
13263,0.0,0.0
13264,0.0,0.0
13265,0.0,0.0
13266,0.0,0.0
13267,0.0,0.0
13268,0.0,0.0
13269,0.0,0.0
13270,0.0,0.0
13271,0.0,0.0
13272,0.0,0.0
13273,0.0,0.0
13274,0.0,0.0
13275,0.0,0.0
13276,0.0,0.0
13277,0.0,0.0
13278,0.0,0.0
13279,0.0,0.0
13280,0.0,0.0
13281,0.0,0.0
13282,0.0,0.0
13283,0.0,0.0
13284,0.0,0.0
13285,0.0,0.0
13286,0.0,0.0
13287,0.0,0.0
13288,0.0,0.0
13289,0.0,0.0
13290,0.0,0.0
13291,0.0,0.0
13292,0.0,0.0
13293,0.0,0.0
13294,0.0,0.0
13295,0.0,0.0
13296,0.0,0.0
13297,0.0,0.0
13298,0.0,0.0
13299,0.0,0.0
13300,0.0,0.0
13301,0.0,0.0
13302,0.00014476983051281422,0.0017634591786190867
13303,2.431642997180461e-06,6.80109005770646e-05
13304,0.0,0.0
13305,0.0,0.0
13306,0.0,0.0
13307,0.0,0.0
13308,0.0,0.0
13309,0.0,0.0
13310,0.0,0.0
13311,0.0,0.0
13312,0.0,0.0
13313,0.0,0.0
13314,0.0,0.0
13315,0.0,0.0
13316,0.0,0.0
13317,0.0,0.0
13318,0.0,0.0
13319,0.0,0.0
13320,0.0,0.0
13321,0.0,0.0
13322,0.0,0.0
13323,0.0,0.0
13324,0.0,0.0
13325,0.0,0.0
13326,0.0,0.0
13327,0.0,0.0
13328,0.0,0.0
13329,0.0,0.0
13330,0.0,0.0
13331,0.0,0.0
13332,0.0,0.0
13333,0.0,0.0
13334,0.0,0.0
13335,0.0,0.0
13336,0.0,0.0
13337,0.0,0.0
13338,0.0,0.0
13339,0.0,0.0
13340,0.0,0.0
13341,0.0,0.0
13342,0.0,0.0
13343,0.0,0.0
13344,0.0,0.0
13345,0.0,0.0
13346,0.0,0.0
13347,0.0,0.0
13348,0.0,0.0
13349,0.0,0.0
13350,0.0,0.0
13351,0.0,0.0
13352,0.0,0.0
13353,0.0,0.0
13354,0.0,0.0
13355,0.0,0.0
13356,7.3245356446705046e-09,8.115459309010475e-07
13357,0.0,0.0
13358,0.0,0.0
13359,0.0,0.0
13360,0.0,0.0
13361,0.0,0.0
13362,1.3942627674623509e-06,2.3017290004645474e-05
13363,0.0,0.0
13364,0.0,0.0
13365,1.1857506251544692e-05,0.000433832174167037
13366,0.0,0.0
13367,0.0,0.0
13368,1.1857506251544692e-05,0.000433832174167037
13369,0.0,0.0
13370,0.0,0.0
13371,0.0,0.0
13372,0.0,0.0
13373,0.0,0.0
13374,0.0,0.0
13375,0.0,0.0
13376,0.0,0.0
13377,0.0,0.0
13378,0.0,0.0
13379,0.0,0.0
13380,0.0,0.0
13381,0.0,0.0
13382,0.0,0.0
13383,0.0,0.0
13384,0.0,0.0
13385,0.0,0.0
13386,0.0,0.0
13387,0.0,0.0
13388,0.0,0.0
13389,0.0,0.0
13390,0.0,0.0
13391,0.0,0.0
13392,0.0,0.0
13393,0.0,0.0
13394,0.0,0.0
13395,0.0,0.0
13396,0.0,0.0
13397,0.0,0.0
13398,0.0,0.0
13399,0.0,0.0
13400,0.0,0.0
13401,0.0,0.0
13402,0.0,0.0
13403,0.0,0.0
13404,0.0,0.0
13405,0.0,0.0
13406,0.0,0.0
13407,0.0,0.0
13408,0.0,0.0
13409,0.0,0.0
13410,0.0,0.0
13411,0.0,0.0
13412,0.0,0.0
13413,0.0,0.0
13414,0.0,0.0
13415,0.0,0.0
13416,0.0,0.0
13417,0.0,0.0
13418,0.0,0.0
13419,0.0,0.0
13420,0.0,0.0
13421,0.0,0.0
13422,0.0,0.0
13423,0.0,0.0
13424,0.0,0.0
13425,0.0,0.0
13426,0.0,0.0
13427,0.0,0.0
13428,0.0,0.0
13429,0.0,0.0
13430,0.0,0.0
13431,0.0,0.0
13432,0.0,0.0
13433,0.0,0.0
13434,0.0,0.0
13435,0.0,0.0
13436,0.0,0.0
13437,0.0,0.0
13438,0.0,0.0
13439,0.0,0.0
13440,0.0,0.0
13441,0.0,0.0
13442,0.0,0.0
13443,0.0,0.0
13444,0.0,0.0
13445,0.0,0.0
13446,0.0,0.0
13447,0.0,0.0
13448,0.0,0.0
13449,0.0,0.0
13450,0.0,0.0
13451,0.0,0.0
13452,0.0,0.0
13453,0.0,0.0
13454,0.0,0.0
13455,0.0,0.0
13456,0.0,0.0
13457,0.0,0.0
13458,0.0,0.0
13459,0.0,0.0
13460,0.0,0.0
13461,0.0,0.0
13462,0.0,0.0
13463,0.0,0.0
13464,0.0,0.0
13465,0.0,0.0
13466,0.0,0.0
13467,0.0,0.0
13468,0.0,0.0
13469,0.0,0.0
13470,0.0,0.0
13471,0.0,0.0
13472,0.0,0.0
13473,0.0,0.0
13474,0.0,0.0
13475,0.0,0.0
13476,0.0,0.0
13477,0.0,0.0
13478,0.0,0.0
13479,0.0,0.0
13480,0.0,0.0
13481,0.0,0.0
13482,0.0,0.0
13483,0.0,0.0
13484,0.0,0.0
13485,0.0,0.0
13486,0.0,0.0
13487,0.0,0.0
13488,0.0,0.0
13489,0.0,0.0
13490,0.0,0.0
13491,0.0,0.0
13492,0.0,0.0
13493,0.0,0.0
13494,0.0,0.0
13495,0.0,0.0
13496,0.0,0.0
13497,0.0,0.0
13498,0.0,0.0
13499,0.0,0.0
13500,0.0,0.0
13501,0.0,0.0
13502,0.0,0.0
13503,0.0,0.0
13504,0.0,0.0
13505,0.0,0.0
13506,0.0,0.0
13507,0.0,0.0
13508,0.0,0.0
13509,0.0,0.0
13510,0.0,0.0
13511,0.0,0.0
13512,0.0,0.0
13513,0.0,0.0
13514,0.0,0.0
13515,0.0,0.0
13516,0.0,0.0
13517,0.0,0.0
13518,0.0,0.0
13519,0.0,0.0
13520,0.0,0.0
13521,0.0,0.0
13522,0.0,0.0
13523,0.0,0.0
13524,0.0,0.0
13525,0.0,0.0
13526,0.0,0.0
13527,0.0,0.0
13528,0.0,0.0
13529,0.0,0.0
13530,0.0,0.0
13531,0.0,0.0
13532,0.0,0.0
13533,0.0,0.0
13534,0.0,0.0
13535,0.0,0.0
13536,0.0,0.0
13537,0.0,0.0
13538,0.0,0.0
13539,0.0,0.0
13540,0.0,0.0
13541,0.0,0.0
13542,0.0,0.0
13543,0.0,0.0
13544,0.0,0.0
13545,0.0,0.0
13546,0.0,0.0
13547,0.0,0.0
13548,0.0,0.0
13549,0.0,0.0
13550,0.0,0.0
13551,0.0,0.0
13552,0.0,0.0
13553,0.0,0.0
13554,0.0,0.0
13555,0.0,0.0
13556,0.0,0.0
13557,0.0,0.0
13558,0.0,0.0
13559,0.0,0.0
13560,0.0,0.0
13561,0.0,0.0
13562,0.0,0.0
13563,0.0,0.0
13564,0.0,0.0
13565,0.0,0.0
13566,0.0,0.0
13567,0.0,0.0
13568,0.0,0.0
13569,0.0,0.0
13570,0.0,0.0
13571,0.0,0.0
13572,0.0,0.0
13573,0.0,0.0
13574,0.0,0.0
13575,0.0,0.0
13576,0.0,0.0
13577,0.0,0.0
13578,0.0,0.0
13579,0.0,0.0
13580,0.0,0.0
13581,0.0,0.0
13582,0.0,0.0
13583,0.0,0.0
13584,0.0,0.0
13585,0.0,0.0
13586,0.0,0.0
13587,0.0,0.0
13588,0.0,0.0
13589,0.0,0.0
13590,0.0,0.0
13591,0.0,0.0
13592,0.0,0.0
13593,0.0,0.0
13594,0.0,0.0
13595,0.0,0.0
13596,0.0,0.0
13597,0.0,0.0
13598,0.0,0.0
13599,0.0,0.0
13600,0.0,0.0
13601,0.0,0.0
13602,0.0,0.0
13603,0.0,0.0
13604,0.0,0.0
13605,0.0,0.0
13606,0.0,0.0
13607,0.0,0.0
13608,0.0,0.0
13609,0.0,0.0
13610,0.0,0.0
13611,0.0,0.0
13612,0.0,0.0
13613,0.0,0.0
13614,0.0,0.0
13615,0.0,0.0
13616,0.0,0.0
13617,0.0,0.0
13618,0.0,0.0
13619,0.0,0.0
13620,0.0,0.0
13621,0.0,0.0
13622,0.0,0.0
13623,0.0,0.0
13624,0.0,0.0
13625,0.0,0.0
13626,0.0,0.0
13627,0.0,0.0
13628,0.0,0.0
13629,0.0,0.0
13630,0.0,0.0
13631,0.0,0.0
13632,0.0,0.0
13633,0.0,0.0
13634,0.0,0.0
13635,0.0,0.0
13636,0.0,0.0
13637,0.0,0.0
13638,0.00014476983051281422,0.0017634591786190867
13639,0.0,0.0
13640,0.0,0.0
13641,0.0,0.0
13642,0.0,0.0
13643,0.0,0.0
13644,0.0004848964454140514,0.003632207866758108
13645,0.0,0.0
13646,0.0,0.0
13647,0.0004848964454140514,0.003632207866758108
13648,0.0,0.0
13649,0.0,0.0
13650,0.0004848964454140514,0.003632207866758108
13651,0.0,0.0
13652,0.0,0.0
13653,0.0004848964454140514,0.003632207866758108
13654,0.0,0.0
13655,0.0,0.0
13656,0.0004848964454140514,0.003632207866758108
13657,0.0,0.0
13658,0.0,0.0
13659,0.0004848964454140514,0.003632207866758108
13660,0.0,0.0
13661,0.0,0.0
13662,0.0004848964454140514,0.003632207866758108
13663,0.0,0.0
13664,0.0,0.0
13665,0.0004848964454140514,0.003632207866758108
13666,0.0,0.0
13667,0.0,0.0
13668,0.0004848964454140514,0.003632207866758108
13669,0.0,0.0
13670,0.0,0.0
13671,0.0004848964454140514,0.003632207866758108
13672,0.0,0.0
13673,0.0,0.0
13674,0.0004848964454140514,0.003632207866758108
13675,0.0,0.0
13676,0.0,0.0
13677,0.0,0.0
13678,0.0,0.0
13679,0.0,0.0
13680,0.0,0.0
13681,0.0,0.0
13682,0.0,0.0
13683,0.00015808672469574958,0.004863726440817118
13684,0.0,0.0
13685,0.0,0.0
13686,7.3245356446705046e-09,8.115459309010475e-07
13687,0.0,0.0
13688,0.0,0.0
13689,7.3245356446705046e-09,8.115459309010475e-07
13690,0.0,0.0
13691,0.0,0.0
13692,7.3245356446705046e-09,8.115459309010475e-07
13693,0.0,0.0
13694,0.0,0.0
13695,0.0,0.0
13696,0.0,0.0
13697,0.0,0.0
13698,0.0,0.0
13699,0.0,0.0
13700,0.0,0.0
13701,0.0,0.0
13702,0.0,0.0
13703,0.0,0.0
13704,0.0,0.0
13705,0.0,0.0
13706,0.0,0.0
13707,0.0,0.0
13708,0.0,0.0
13709,0.0,0.0
13710,0.0,0.0
13711,0.0,0.0
13712,0.0,0.0
13713,0.0,0.0
13714,0.0,0.0
13715,0.0,0.0
13716,1.3942627674623509e-06,2.3017290004645474e-05
13717,0.0,0.0
13718,0.0,0.0
13719,1.3942627674623509e-06,2.3017290004645474e-05
13720,0.0,0.0
13721,0.0,0.0
13722,1.3942627674623509e-06,2.3017290004645474e-05
13723,0.0,0.0
13724,0.0,0.0
13725,1.3942627674623509e-06,2.3017290004645474e-05
13726,0.0,0.0
13727,0.0,0.0
13728,0.0,0.0
13729,0.0,0.0
13730,0.0,0.0
13731,0.0,0.0
13732,0.0,0.0
13733,0.0,0.0
13734,0.0,0.0
13735,0.0,0.0
13736,0.0,0.0
13737,0.0,0.0
13738,0.0,0.0
13739,0.0,0.0
13740,0.0,0.0
13741,0.0,0.0
13742,0.0,0.0
13743,0.00014476983051281422,0.0017634591786190867
13744,4.256261476598411e-08,1.1307829481665976e-06
13745,0.0,0.0
13746,0.0,0.0
13747,0.0,0.0
13748,0.0,0.0
13749,0.0,0.0
13750,0.0,0.0
13751,0.0,0.0
13752,0.0,0.0
13753,0.0,0.0
13754,0.0,0.0
13755,0.00014476983051281422,0.0017634591786190867
13756,0.0,0.0
13757,0.0,0.0
13758,0.0,0.0
13759,0.0,0.0
13760,0.0,0.0
13761,0.003848887048661709,0.021813271567225456
13762,2.1786128456824372e-08,1.0810225603563595e-06
13763,0.0,0.0
13764,0.0,0.0
13765,0.0,0.0
13766,0.0,0.0
13767,0.0,0.0
13768,0.0,0.0
13769,0.0,0.0
13770,0.00015808672469574958,0.004863726440817118
13771,0.0,0.0
13772,0.0,0.0
13773,7.3245356446705046e-09,8.115459309010475e-07
13774,0.0,0.0
13775,0.0,0.0
13776,0.0,0.0
13777,0.0,0.0
13778,0.0,0.0
13779,0.0,0.0
13780,0.0,0.0
13781,0.0,0.0
13782,0.00014476983051281422,0.0017634591786190867
13783,0.0,0.0
13784,0.0,0.0
13785,0.0,0.0
13786,0.0,0.0
13787,0.0,0.0
13788,0.0,0.0
13789,0.0,0.0
13790,0.0,0.0
13791,0.0,0.0
13792,0.0,0.0
13793,0.0,0.0
13794,0.0,0.0
13795,0.0,0.0
13796,0.0,0.0
13797,0.0,0.0
13798,0.0,0.0
13799,0.0,0.0
13800,0.0,0.0
13801,0.0,0.0
13802,0.0,0.0
13803,0.0,0.0
13804,0.0,0.0
13805,0.0,0.0
13806,0.0,0.0
13807,0.0,0.0
13808,0.0,0.0
13809,0.0,0.0
13810,0.0,0.0
13811,0.0,0.0
13812,0.0,0.0
13813,0.0,0.0
13814,0.0,0.0
13815,0.0,0.0
13816,0.0,0.0
13817,0.0,0.0
13818,0.0,0.0
13819,0.0,0.0
13820,0.0,0.0
13821,0.0,0.0
13822,0.0,0.0
13823,0.0,0.0
13824,0.0,0.0
13825,0.0,0.0
13826,0.0,0.0
13827,0.0,0.0
13828,0.0,0.0
13829,0.0,0.0
13830,0.0,0.0
13831,0.0,0.0
13832,0.0,0.0
13833,0.0,0.0
13834,0.0,0.0
13835,0.0,0.0
13836,0.0004848964454140514,0.003632207866758108
13837,0.0,0.0
13838,0.0,0.0
13839,0.0004848964454140514,0.003632207866758108
13840,0.0,0.0
13841,0.0,0.0
13842,0.0004848964454140514,0.003632207866758108
13843,0.0,0.0
13844,0.0,0.0
13845,0.0004848964454140514,0.003632207866758108
13846,0.0,0.0
13847,0.0,0.0
13848,0.0004848964454140514,0.003632207866758108
13849,0.0,0.0
13850,0.0,0.0
13851,0.0004848964454140514,0.003632207866758108
13852,0.0,0.0
13853,0.0,0.0
13854,0.0004848964454140514,0.003632207866758108
13855,0.0,0.0
13856,0.0,0.0
13857,0.0004848964454140514,0.003632207866758108
13858,0.0,0.0
13859,0.0,0.0
13860,0.0004848964454140514,0.003632207866758108
13861,0.0,0.0
13862,0.0,0.0
13863,0.0004848964454140514,0.003632207866758108
13864,0.0,0.0
13865,0.0,0.0
13866,0.0004848964454140514,0.003632207866758108
13867,0.0,0.0
13868,0.0,0.0
13869,0.0004848964454140514,0.003632207866758108
13870,0.0,0.0
13871,0.0,0.0
13872,0.0004848964454140514,0.003632207866758108
13873,0.0,0.0
13874,0.0,0.0
13875,0.0004848964454140514,0.003632207866758108
13876,0.0,0.0
13877,0.0,0.0
13878,0.0004848964454140514,0.003632207866758108
13879,0.0,0.0
13880,0.0,0.0
13881,0.0004848964454140514,0.003632207866758108
13882,0.0,0.0
13883,0.0,0.0
13884,0.0004848964454140514,0.003632207866758108
13885,0.0,0.0
13886,0.0,0.0
13887,0.0004848964454140514,0.003632207866758108
13888,0.0,0.0
13889,0.0,0.0
13890,0.0004848964454140514,0.003632207866758108
13891,0.0,0.0
13892,0.0,0.0
13893,0.0004848964454140514,0.003632207866758108
13894,0.0,0.0
13895,0.0,0.0
13896,0.0004848964454140514,0.003632207866758108
13897,0.0,0.0
13898,0.0,0.0
13899,0.0,0.0
13900,0.0,0.0
13901,0.0,0.0
13902,0.0,0.0
13903,0.0,0.0
13904,0.0,0.0
13905,0.0,0.0
13906,0.0,0.0
13907,0.0,0.0
13908,0.0,0.0
13909,0.0,0.0
13910,0.0,0.0
13911,0.0,0.0
13912,0.0,0.0
13913,0.0,0.0
13914,0.0,0.0
13915,0.0,0.0
13916,0.0,0.0
13917,0.0,0.0
13918,0.0,0.0
13919,0.0,0.0
13920,0.0,0.0
13921,0.0,0.0
13922,0.0,0.0
13923,0.0,0.0
13924,0.0,0.0
13925,0.0,0.0
13926,1.3942627674623509e-06,2.3017290004645474e-05
13927,0.0,0.0
13928,0.0,0.0
13929,1.3942627674623509e-06,2.3017290004645474e-05
13930,7.936242809591931e-07,1.1298794561298564e-05
13931,0.0,0.0
13932,1.1857506251544692e-05,0.000433832174167037
13933,0.0,0.0
13934,0.0,0.0
13935,1.1857506251544692e-05,0.000433832174167037
13936,0.0,0.0
13937,0.0,0.0
13938,1.1857506251544692e-05,0.000433832174167037
13939,0.0,0.0
13940,0.0,0.0
13941,1.1857506251544692e-05,0.000433832174167037
13942,0.0,0.0
13943,0.0,0.0
13944,1.1857506251544692e-05,0.000433832174167037
13945,0.0,0.0
13946,0.0,0.0
13947,1.1857506251544692e-05,0.000433832174167037
13948,0.0,0.0
13949,0.0,0.0
13950,1.1857506251544692e-05,0.000433832174167037
13951,0.0,0.0
13952,0.0,0.0
13953,1.1857506251544692e-05,0.000433832174167037
13954,0.0,0.0
13955,0.0,0.0
13956,1.1857506251544692e-05,0.000433832174167037
13957,0.0,0.0
13958,0.0,0.0
13959,1.1857506251544692e-05,0.000433832174167037
13960,0.0,0.0
13961,0.0,0.0
13962,1.1857506251544692e-05,0.000433832174167037
13963,0.0,0.0
13964,0.0,0.0
13965,1.1857506251544692e-05,0.000433832174167037
13966,0.0,0.0
13967,0.0,0.0
13968,1.1857506251544692e-05,0.000433832174167037
13969,0.0,0.0
13970,0.0,0.0
13971,1.1857506251544692e-05,0.000433832174167037
13972,0.0,0.0
13973,0.0,0.0
13974,1.1857506251544692e-05,0.000433832174167037
13975,0.0,0.0
13976,0.0,0.0
13977,1.1857506251544692e-05,0.000433832174167037
13978,0.0,0.0
13979,0.0,0.0
13980,1.1857506251544692e-05,0.000433832174167037
13981,0.0,0.0
13982,0.0,0.0
13983,1.1857506251544692e-05,0.000433832174167037
13984,0.0,0.0
13985,0.0,0.0
13986,1.1857506251544692e-05,0.000433832174167037
13987,0.0,0.0
13988,0.0,0.0
13989,1.1857506251544692e-05,0.000433832174167037
13990,0.0,0.0
13991,0.0,0.0
13992,1.1857506251544692e-05,0.000433832174167037
13993,0.0,0.0
13994,0.0,0.0
13995,1.1857506251544692e-05,0.000433832174167037
13996,0.0,0.0
13997,0.0,0.0
13998,1.1857506251544692e-05,0.000433832174167037
13999,0.0,0.0
14000,0.0,0.0
14001,1.1857506251544692e-05,0.000433832174167037
14002,0.0,0.0
14003,0.0,0.0
14004,1.1857506251544692e-05,0.000433832174167037
14005,0.0,0.0
14006,0.0,0.0
14007,1.1857506251544692e-05,0.000433832174167037
14008,0.0,0.0
14009,0.0,0.0
14010,1.1857506251544692e-05,0.000433832174167037
14011,0.0,0.0
14012,0.0,0.0
14013,1.1857506251544692e-05,0.000433832174167037
14014,0.0,0.0
14015,0.0,0.0
14016,1.1857506251544692e-05,0.000433832174167037
14017,0.0,0.0
14018,0.0,0.0
14019,1.1857506251544692e-05,0.000433832174167037
14020,0.0,0.0
14021,0.0,0.0
14022,1.1857506251544692e-05,0.000433832174167037
14023,0.0,0.0
14024,0.0,0.0
14025,1.1857506251544692e-05,0.000433832174167037
14026,0.0,0.0
14027,0.0,0.0
14028,1.1857506251544692e-05,0.000433832174167037
14029,0.0,0.0
14030,0.0,0.0
14031,1.1857506251544692e-05,0.000433832174167037
14032,0.0,0.0
14033,0.0,0.0
14034,1.1857506251544692e-05,0.000433832174167037
14035,0.0,0.0
14036,0.0,0.0
14037,0.0,0.0
14038,0.0,0.0
14039,0.0,0.0
14040,0.0,0.0
14041,0.0,0.0
14042,0.0,0.0
14043,0.0,0.0
14044,0.0,0.0
14045,0.0,0.0
14046,0.0,0.0
14047,0.0,0.0
14048,0.0,0.0
14049,0.0,0.0
14050,0.0,0.0
14051,0.0,0.0
14052,0.0,0.0
14053,0.0,0.0
14054,0.0,0.0
14055,0.0,0.0
14056,0.0,0.0
14057,0.0,0.0
14058,0.0,0.0
14059,0.0,0.0
14060,0.0,0.0
14061,0.0,0.0
14062,0.0,0.0
14063,0.0,0.0
14064,0.0,0.0
14065,0.0,0.0
14066,0.0,0.0
14067,0.0,0.0
14068,0.0,0.0
14069,0.0,0.0
14070,0.0,0.0
14071,0.0,0.0
14072,0.0,0.0
14073,0.0,0.0
14074,0.0,0.0
14075,0.0,0.0
14076,0.0,0.0
14077,0.0,0.0
14078,0.0,0.0
14079,0.0,0.0
14080,0.0,0.0
14081,0.0,0.0
14082,0.0,0.0
14083,0.0,0.0
14084,0.0,0.0
14085,0.0,0.0
14086,0.0,0.0
14087,0.0,0.0
14088,0.0,0.0
14089,0.0,0.0
14090,0.0,0.0
14091,0.0,0.0
14092,0.0,0.0
14093,0.0,0.0
14094,0.0,0.0
14095,0.0,0.0
14096,0.0,0.0
14097,0.0,0.0
14098,0.0,0.0
14099,0.0,0.0
14100,0.0,0.0
14101,0.0,0.0
14102,0.0,0.0
14103,0.0,0.0
14104,0.0,0.0
14105,0.0,0.0
14106,0.0,0.0
14107,0.0,0.0
14108,0.0,0.0
14109,0.0,0.0
14110,0.0,0.0
14111,0.0,0.0
14112,0.0,0.0
14113,0.0,0.0
14114,0.0,0.0
14115,0.0,0.0
14116,0.0,0.0
14117,0.0,0.0
14118,0.0,0.0
14119,0.0,0.0
14120,0.0,0.0
14121,0.0,0.0
14122,0.0,0.0
14123,0.0,0.0
14124,0.0,0.0
14125,0.0,0.0
14126,0.0,0.0
14127,0.0,0.0
14128,0.0,0.0
14129,0.0,0.0
14130,0.0,0.0
14131,0.0,0.0
14132,0.0,0.0
14133,0.0,0.0
14134,0.0,0.0
14135,0.0,0.0
14136,0.0,0.0
14137,0.0,0.0
14138,0.0,0.0
14139,0.0,0.0
14140,0.0,0.0
14141,0.0,0.0
14142,0.0,0.0
14143,0.0,0.0
14144,0.0,0.0
14145,0.0,0.0
